User,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
236950689,,,,1.1,,,,,,,,,,,,,,,,,,,,,
31727716,,,54.0,2.2,,102.0,,,2.0,,,,,1.6,77.0,14.4,,,4.5,,,1.0,,,
285926554,,,,,,,,,,,,,,,,,,,,,,18.4,,,
142001340,37.0,,,19.2,,,,,,134.0,,,,,,,,,,,,,,,
60217594,,1.4,1.9,3.5,17.7,,,,312.0,,,,,,,,,,,,1447.0,,,,
14165501,,,,,,,,,,,,,,,,,,,1.6,,7.7,,,,
169414467,,,,,0.8,,,,,,,,,,,,,,,,,,,,
148976064,,,,1.2,,,,,,,,,,,,,,,,,,,,,
113045977,,,,,1.1,,,,,,,,,,,,,,,,,,,,
196223620,,,,,44.0,75.0,,,,,,,,,,,,9.6,,,,,,,3.6
197090954,,,,,64.0,,,,,,,,,,,,,,,,,,,,
85643975,,,0.4,11.9,,,,,,,,4.0,3.0,,,,,,,,,,,,
126158311,,,,,73.0,,,,,,,,,,,,,,,,,,,,
157414627,,,,,14.1,,,,,,,,,,,,,,,,,,,,
242781058,,,,0.3,1.4,,,,15.8,,,,,,,,,,,0.5,,,,,
303525289,,,,,,,,,,,,,,,,,,0.6,,11.6,,,,,1.0
282307340,,,,,30.0,,,,,,,,,,,,,,,,,,,,
264929688,,,,,4.6,,,,,,,,,,,,,,,,,,,,
230633575,,,,,334.0,,,,,,,,,,,,,3.2,,2.1,,,,,
127706455,,,,6.5,,,,,,,,,,,,,,,,,,,,,
117129725,,,4.4,,,,,,,,,,,,,,,,,,,,,,
42005897,,,,,,,,3.8,,,,,,,0.4,38.0,,,,86.0,,1.5,,,
187283749,,,,,,,,,,,,,,,,,,0.2,,,,,,,
201990605,,,,,271.0,,,,,,,,,,,,,,,,,,,,
87879009,,,,,,,,,122.0,,,,,,,,,,,,368.0,,,,
4064412,,,,1.2,,,,,,,,,,,,,,,,,1312.0,,,,
183382406,,,,,443.0,0.5,,,,,,,,,,,,23.0,,,,,,,
242242432,,,7.2,24.0,2.0,,,,328.0,,,,,,,,,4.5,,,,12.4,,,
91800733,,,8.5,,,,,,,,,,,,,,,,,,,,,,
191480137,,,,,24.0,,,,,,,,,,,,,,,,,,,,
293269191,,,,,,,,,70.0,,,,,,,,,,,,,,,,
227777777,,,,,61.0,,,,,,,,,,,,,,,,,,,,1.6
145844862,,,,,4.0,,,,,,,,,,,,,,,,,,,,
205634951,,,,,3.2,,,,,,,,,,,,,,,,,,,,
172318605,,,,,4.7,,,,,,,,,,,,,,,,,,,,
106760673,,,66.0,62.0,,,38.0,143.0,8.9,,9.6,27.0,1.7,,,,2.1,8.1,,,,,,0.8,
62539628,,,,,,,,,,,,,,,,,,,,0.6,,,,,
251928689,,,,8.2,,,,,,,,,,,,,,,,,,,,,
149438233,,,,0.2,,,,,,,,,,,,,,,,,,,,,
180955576,,,,,1.0,,,,,,,,,,,,,,,,,,,,
87162199,,,,,0.3,,,,,,,,,,,,,,,,,,,,
167874227,,,,,,,,,,,,,,,,,,,,,,,0.4,,
286095646,,,,,2.6,,,,,,,,,,,,,,,,,,,,
198417932,,,,,,,,,,,,,,,,,,1.5,,,,,,,
234838943,,,,36.0,,,,,,,,,,,,,,,,,,,,,
156312176,,,,,1.7,,,,,,,,,,,,,,,,,,,,
81139130,,,,6.7,,,,,,,,,,,,,8.4,,,,,183.0,,,
167017825,,,,,748.0,,,,21.0,,,,,,,,,,,,,,,,
213406926,,,,,1.3,,,,,,,,,,,,,,,,,,,,
259791209,,,,,22.0,,,,,,,,,,,,,,,,,,,,
78799565,,,,,1906.0,,,,725.0,,,,,,,,,,,,2526.0,,,,
309824202,,,,,0.7,,,,,,,,,,,,,,,,,,,,
138412880,,,,,4.5,,,,,,,,,,,,,,,,,,,,
228170321,,,,,2.4,,,,,,,,,,,,,,,,,,,,
36154073,,,,,,,,,,,,,,,,,12.0,,,,,,,,
210744685,,,,,,,,,0.2,,,,,,,,,,,,,,,,
183300822,,,,,0.4,,,,,,,,,,,,,,,,,,,,
229791471,,,,,,,,,,,,,,,,,,1.3,,,,,,,
262861632,,,,743.0,,,7.2,,,,,,,,,,,83.0,,8.7,,,0.2,,
242896221,,,,,3.0,,,,,,,,,,,,,,,,,,,,
170473291,,,,,75.0,,,,,,,,,,,,,,,,,,,,
162999869,,,,,39.0,,,,,,,,,,,,,,,,,,,,
298913000,,,,,1.0,,,,,,,,,,,,,,,,,,,,
104055167,234.0,,,,,,,,,,,,,,,,,,,,,,,,
170527593,,,,,0.6,,,,,,,,,,,,,,,,,,,,
178893007,,,,,15.4,,,,,,,,,,,,,,,,,,,,
135540095,,,,,7.3,,,,,,,,,,,,,,,,,,,,
201743677,,,,,0.5,,,,,,,,,,,,,,,,,,,,
109201849,,,,10.2,,,3.2,0.7,,,5.0,12.0,,,,,,,,,,,,,
123245831,,,,,14.5,,,,,,,,,,,,,,,,,,,,
237468202,,,,,0.7,,,,,,,,,,,,,,,,,,,,
259268105,,,,,288.0,,,,,,,,,,,,,,,,,,,,
96771844,,,1.2,,,,,,,,,,,,,,,,,,,,,,
149291366,,,,2.2,6.7,,,,,,,,,,,,,15.3,,,,,,,
273544140,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1950243,,,49.0,27.0,1.1,0.4,,,45.0,,0.7,,1.6,11.0,,,14.4,,3.8,1.2,,,,,
244878837,,,,,4.0,,,,,,,,,,,,,,,,,,,,
110095045,,,,36.0,,,,,,,,,,,,,,,,,,,,,
294281624,,,,,3.0,,,,,,,,,,,,,,,,,,,,
229095219,,,,,1.7,,,,,,,,,,,,,,,,,,,,
182220992,,,,,,,,,228.0,,,,,,,,,,,,,,2.0,,
266888336,,,,,7.7,,,,,,,,,,,,,,,,,,,,
142183287,,,7.6,,0.1,,,,,,,,,,,,,,,,,,,,
43913966,,,90.0,337.0,,,12.1,,10.5,74.0,24.0,,,51.0,,,,52.0,35.0,,,52.0,,69.0,88.0
153164320,,,,,9.7,,,,,,,,,,,,,,,,,,,,
259330363,,,,,0.4,,,,,,,,,,,,,,,,,,,,
121280370,,151.0,2.0,,1.6,,,,,,,,,,,,,18.5,,,,,,228.0,
149122593,,,,,4.1,,,,,,,,,,,,,,,,,,,,
286545176,,,,,88.0,,,,,,,,,,,,,,,,,,,,
255467165,,,,,83.0,,,,,,,,,,,,,,,,,,,,
219466905,,,,,0.3,25.0,,,,,,,,,,,,,,,,,,,
143734410,,,,,2.0,,,,,,,,,,,,,,,,,,,,
131730206,,,,,1.1,,,,,,,,,,,,,,,,,,,,
126098408,,,,,,,,,50.0,,,36.0,,,,,,,,,,,,,
163137081,,,,47.0,,,,,,,,,,,,,,,,,,,,,
120725727,,,29.0,,4694.0,,,,561.0,,,,,,,,,,,,5.8,,,,
151397156,,,22.0,,,,,,,,,,,,,,,,,,,24.0,,,
198105109,,,,22.0,157.0,25.0,22.0,,,,,,,,,,,38.0,,,,,,293.0,
118894547,,,,,1787.0,,,,,,,,,,,,,,,,,,,,
283975164,,,,,67.0,,,,,,,,,,,,,,,,,,,,
117531196,6.1,24.0,,3.5,14.4,28.0,,22.0,4.7,,10.2,,2.7,27.0,,,,0.2,,2.5,,11.7,,71.0,2.7
190788774,,,,,,,,,,,,,,,,,,1.0,,,,,,,
193129684,,,,110.0,,31.0,,,,,,,,,,,,,,,,,,,
108755905,,,,,,,,12.2,,,,,,,,,,,,,,,,,
202340310,,,,,4.6,,,,,,,,,,,,,,,,,,,,
144737312,,,,,392.0,,,,,,,,,,,,,,,,,,,,
171874166,,,,,0.9,,,,,,,,,,,,,,,,,,,,
87071236,,0.3,4.1,86.0,1714.0,,11.6,197.0,117.0,,73.0,33.0,19.7,,,,13.4,,,,31.0,,,49.0,
178915960,,,,,0.8,,,,,,,,,,,,,,,,,,,,
62317148,,,22.0,,,,,,,,,,,,,,,,,,,,,,
204459221,,,,0.3,,631.0,,,,,,,,,,,,4.4,,0.5,,,,,
37708732,,,,,,,,,,,,,,,,,341.0,,,,,,,,
103620349,,,,1.1,6.4,,,,,,,,,,,,,,,,,,,,
216921535,,,,,,,,,119.0,,,,,,,,,,,,,,,,
156407138,,,,,,,,,,,,,,,,,,,,,118.0,,,,
293360401,,,,,,,,,100.0,,,,,,,,,,,,,,,,
140065934,,,,,359.0,,,,,,,,,,,,,,,,,,,,
1364546,,,,,,,,,,,,,,,,,,,0.9,,553.0,,,,
181608676,,,,,8.6,,,268.0,,,,,,,,,,1.0,,,,,,0.1,
192277804,,,,,2.8,,,,,,,,,,,,,2.3,,,,,,,
83813208,,,,2.6,,,,,,,,,,,,,,,,,,,,,
86150792,,,,,,,,,,,,0.7,1.9,,,,,,0.1,,,,,,
130290346,,,,0.6,,,,,,,,,,,,,,,,,,,,,
214736709,,,,,2.6,,,,,,,,,,,,,,,,,,,,
101487265,,,,,2582.0,,,,,,,,,,,,,,,,,,,,
76319436,,,,,,,,,,,,,,,,,,,,,3.7,,,,
58977564,,,,,,,,,344.0,,,,,,147.0,4.4,,,,,0.2,,,,
182399789,,,,53.0,8.5,10.3,16.5,,601.0,,,,,,,,,305.0,,15.3,,9.5,10.3,,2.0
156458299,,,,,0.8,,,,,,,,,,,,,,,,,,,,
64787956,6.3,3.3,,,,,35.0,230.0,,,,,9.7,,,,0.1,,,,,7.2,,65.0,
41883229,,,,,,,,,,,,,,,,,109.0,,,,,,,,
139854220,,,,,222.0,,,,,,,,,,,,,,,,,,,,
131973876,2.8,,,1.5,,,,,,8.1,,,,8.0,,,,,,,,,,,
163861892,,,,,410.0,,,,,,,,,,,,,,,,,,,,
187374370,,,,,0.3,,,,,,,,,,,,,,,,,,,,
180743752,,,,,1.4,,,,,,,,,,,,,,,,,,,,4.6
188241866,,,,,0.2,,,,,,,,,,,,,,,,,,,,
106057222,,,,180.0,4.8,,,,,,,,,,,,,,,,,,,,
178883999,,,,1.9,1.7,,,,,,,,,,,,,,,,,,,,
277003854,,,,,0.3,,,,,,,,,,,,,,,,,,,,
212310741,,,,,0.8,,,,,,,,,,,,,,,,,,,,
44482198,33.0,52.0,36.0,,,,10.3,83.0,,2.5,3.4,,,24.0,,,43.0,,1.3,,,,,,
89286594,,,,30.0,,,,,11.3,,,,,,,,,,,,,,,,
299364834,,,,,0.2,,,,,,,,,,,,,,,,,,,,
192264666,,,,,403.0,,,,,,,,,,,,,,,,,,,,
200175559,,,,0.2,,,,,,,,,,,,,,,,,,,,,
138570935,,,4.9,0.6,5.3,,46.0,,,,,,,,,,,,,,,,,,
178007464,,,,,12.1,,,,,,,,,,,,,,,,,,,,
75034989,,,,,,,,1761.0,,,,,,,,,,,,,,,,,
29383643,,,,,,,,,,,,,,,,,0.2,,,,,,,,
195171884,,,,0.2,,,,,5.6,,,,,,,,,,,,,1.3,,,
128478373,,,,,2.9,,,,,,,,,,,,,,,,,,,,
37179655,,,,,,,,,,,,,,,,,239.0,,,,,,,,
135177440,,,,1.1,,,,,253.0,,,,,,,,,,,,,,,,
139396034,,,,,10.8,,,,,,,,,,,,,,,,,,,,
300089223,,,,,65.0,,,,,,,,,,,,,,,,,,,,
55623839,,,,,,,,,,,,,,,296.0,16.4,,,,,,,,,
136913396,,,,,160.0,,,,13.5,,,,,,,,,,,,,,,,
141566602,,,,,35.0,,,,,,,,,,,,,,,,,,,,
205827348,,,,,,,,,,,,,,,,,,3.8,,,,,,,
291846968,,,,,1.4,,,,,,,,,,,,,,,,,,,,
109271976,,,,0.5,,,,,,,,,,,,,,,,,,,,,
242469861,,,,,0.1,,,,,,,,,,,,,,,,,,,,
58029555,,,,,,,,,,68.0,,,,,,,,,,,,7.6,,,
91881892,,,,,,,,,,,,,,,,,,0.4,,,,,,,
58667850,,,,,,,,,,,,,,,59.0,28.0,,,,,,,,,
234559223,,,,,0.8,,,,,,,,,,,,,,,,,,,,
111456195,,,,64.0,,,,,,,,,,,,,,,,,,,,,
113423671,,,,,2979.0,,,,189.0,,,,,,,,,,,,,,,,
181840406,,,,,24.0,,,,,,,,,,,,,,,,,,,,
79411077,,,31.0,19.2,2371.0,,,,333.0,,,,,,,,,,19.7,50.0,,,9.9,,32.0
208127048,,,,,,,,,,,,,,,,,,,,,0.2,,,,
167202599,105.0,66.0,63.0,,6.5,,,,,,,,,,,,,,,,,,,,
191507469,,,,,1.7,,,,,,,,,,,,,,,,,,,,
77136810,,,,,,,,,,,,,,,,49.0,,,,,,,,,
249232725,,,,,386.0,,,,,,,,,,,,,,,,,,,,10.4
32467994,,,,7.7,11.8,,,,,,,,3.5,,,,,,,,,,,100.0,
138656604,,,,,1750.0,,,,,,,,,,,,,,,,,,,,
271808456,,,,47.0,,,,,,,,,,,,,,,,,,,,,
246303844,,,,,5.0,,,,,,,,,,,,,,,,,,,,
121360145,,,,,2126.0,,,,15.6,,,,,,,,,,,,,,,,
203745259,,,,,68.0,,,,,,,,,,,,,,,,,,,,
206398775,,,,,0.1,,,,,,,,,,,,,,,,,,,,
159129006,16.2,,,,,,,,,,,,,,,,,,,,,,,,
238773402,,,,12.7,,,,,,,,,,,,,,33.0,,,,,,,
83751255,,,,128.0,,,,,,,,,,,,,,,,,,,,,
30527047,,,,,,,,,,,,,,,,,,,,,437.0,,,,
163662283,,,,,16.4,,,,,,,,,,,,,,,,,,,,
172086978,,,,1.1,,,,,,,,,,,,,,,,,,,,,
96977722,,,,14.8,,,,,,,,,,,,,,,,,,,,,
144565105,,,,,8.5,,,,,,,,,,,,,,,,,,,,
160640171,,,0.8,7.6,1.2,,,,9.3,,,,,,,,,,,0.5,,2.0,,,
156799348,22.0,,,,,,,,,,,,,,,,,,,,,,,,
4485779,,,,,,,,,,,,,,,,,,,,,1697.0,,,,
295708462,,,,,6.5,,,,,,,,,,,,,,,,,,,,
304497842,,,,,1.6,,,,,,,,,,,,,,,,,,,,
168925642,,,,,2.1,,,,,,,,,,,,,,,,,,,,
68316900,106.0,,,,,,,,,,,,17.4,,,,,,,,,,,14.2,
153026960,,,,,18.3,,,,,,,,,,,,,,,,,,,,
27417971,,,,432.0,,,,,,,,,,,,,,,,,11.3,,,,
102825821,2.0,,,40.0,3.1,4.9,1.4,,165.0,27.0,,,,,,,,,,,,,,3.1,6.8
218680215,,,,,14.8,,,,704.0,2.2,,,,,,,,,,,,,,,
285380840,,,,,33.0,,,,,,,,,,,,,,,,,,,,
167106826,,,6.0,,5.4,,,,,,,,,,,,,,,,,,,,
154281477,,,,418.0,,,,,,,,,,,,,,,,,,,,,
86915561,,,,17.6,,,,,,,,,,,,,,,,,,,,,
150882304,,,,,,,,525.0,,,,,,,,,,,,,,,,0.4,
277679482,,4.6,,,,,,,,,,,,,,,,,,,,,,,
160264413,,,,,,,,286.0,,,,,,,,,,,,,,,,,
98312003,,,,,,,,,245.0,,0.8,,,,,,424.0,,,,3.4,,,,
141693292,,,,,2.8,,,,,,,,,,,,,,,,,,,,
161444156,,,,,2865.0,,,,22.0,,,,,,,,,,,,,,,,
54194546,,,,,,,,3.1,,,,,,,,,,,,,,,,4.3,
148860618,,,,,14.8,,,,,,,,,,,,,,,,,,,,
200491490,,,,,728.0,,,,,,,,,,,,,,,,,,,,
199899325,,,,,,,,,,,,,,,,,,51.0,,,,,,,
160427210,,,,1.6,,55.0,134.0,,2162.0,44.0,,,,44.0,,,,,,,,,,,
167360036,,,,,820.0,,,,8.1,,,,,,,,,,,,,,,,
140672677,,,,0.1,,,,,,,,,,,,,,,,,,,,,
283498338,,,,0.4,,,,,,,,,,,,,,,,,,,,,
208491021,,,,,283.0,,,,284.0,,,,,,,,,,,,,,,,
299776839,,,,,9.0,,,,,,,,,,,,,,,,,,,,
54739142,,,,,,,,,,,,,,,0.2,4.2,,,,,,,,,
299489226,,,,,1.1,,,,,,,,,,,,,,,,,,,,
149053502,,,,,1.4,,,,,,,,,,,,,,,,,,,,
297517705,,,,,,,,,,,,,,,,,,3.7,,,,,,,
279734186,,,,0.4,,,,,,,,,,,,,,,,,,,,,
302553338,,,,,0.9,,,,,,,,,,,,,,,,,,,,
204495708,,,,,11.1,,,,,,,,,,,,,,,,,,,,
180534642,,,,,1.4,,,,,,,,,,,,,,,,,,,,
260320188,,,,,,,22.0,,6.7,,,,,,,,,14.3,,,,16.2,,,
237554603,,,,,1.1,,,,,,,,,,,,,,,,,,,,
196862501,,,,,659.0,,,,,,,,,,,,,,,,,,,,
207270682,,,,,1222.0,,,,,,,,,,,,,,,,,,,,
147602462,104.0,,,,,,,,,,,,,,,,,,,,,,,,
76171050,,,,,,,,,,,,,,,1103.0,19.6,,,,,,,,,
200471514,,,,,,,,,,,,,,,,,,,,,,,1.2,,
221083006,,,,,1.3,,,,,,,,,,,,,,,,,,,,
58439284,,,,,,,,,,,,,,,,55.0,,,,,,,,,
206696458,,,,,0.2,,,,,,,,,,,,,,,,,,,,
137508279,,,,121.0,,,110.0,,,,7.2,15.1,,,,,,,,,,,,,
169277417,,,,,260.0,,,,,,,,,,,,,,,,,,0.9,,
309038666,,,,,2.3,,,,,,,,,,,,,,,,,,,,
186597710,,,,,1.9,,,,,,,,,,,,,,,,,,,,
90362252,,,,3.5,,,,,,,,,,,,,,,,,,,,,
52907921,23.0,,5.3,81.0,29.0,,30.0,,314.0,,,,,,,,72.0,,,,,,,69.0,
171932001,,,,141.0,,,,,,,,,,,,,,,,,,,,,
152082114,,,,,2.8,,,,,,,,,,,,,,,,,,,,
164699741,,,,,9.2,,,,,,,,,,,,,,,,,,,,
158211774,,,,,,,,120.0,,,,,,,,,,,,,,,,,
201081230,,,,,,,,,,,,,,,,,,17.2,,,,,,,
146813551,,,,0.6,,,,,,,,,,,,,,,,,,,,,
103574570,,,0.1,,,,,,,,,,,,,,,,,,,,,,
179001580,,,,,1243.0,,,,,,,,,,,,,,,,,,,,
56790646,,,,,,,,,,,,,,,,3.1,,,,,,,,,
58768356,,,,119.0,4.3,,,53.0,,,74.0,,16.3,,,,,,,,,,,,
130324181,,,,3.6,732.0,,15.0,,523.0,,3.3,,,,,,0.1,1.1,,7.0,2.8,6.0,,1.1,
12610800,61.0,0.4,2.3,9.7,,,,178.0,0.2,,8.2,2.6,,12.5,,,,0.3,2.7,,,69.0,,51.0,
231029951,,,,,,,4.2,,,,,,,,,,,8.0,,,,,1.0,,
136778642,,,,,272.0,,,,,,,,,,,,,,,,,,,,
30036927,,,,2653.0,,,,,,,,,,,,,,,,,,,,,
172666220,,,,174.0,,0.2,135.0,,,,,,,,,,,0.5,,,,,1.0,,
186305384,,,,,91.0,,,,,,,,,,,,,,,,,,,,
181118785,,,,,80.0,,,,,,,,,,,,,,,,,,,,
83420834,,,19.0,6.5,,,,,,,,,,,,,87.0,,,,,,,,
106170243,,,,15.6,42.0,,81.0,,,,,,,,,,,2.5,,,,,,,1.5
64394438,,,,238.0,,,,,,,,,,,,,,,2.3,,,,,,
225245513,,,,,2.2,,,,,,,,,,,,,,,,,,,,
21138994,,,,,,,,,,,,14.1,,,,,4.6,,,,,,,,
160550083,,,,,0.5,,,,,,,,,,,,,,,,,,,,
104032602,,,,,67.0,,,,,,,,,,,,,,,,,,,,
242782489,,,,,,0.2,,,,,,,,,,,,8.2,,,,,,,
73012771,,,,,,,,104.0,,,,,,,,,,,,,,,,,
97017439,,,,104.0,,,,,,,,,,,,,,,,,,,,,
179014686,,,,,0.7,,,,,,,,,,,,,,,,,,,,
126471719,,,,13.3,675.0,,,,511.0,,,,,,,,,74.0,,0.4,0.3,,26.0,,
169061944,,,,17.8,,,,,,,,,,,,,,,,,,,,,
11973378,,,,,,,,,,,,,,,,,0.8,,,,,,,,
99992274,,,,,,,,6.3,,,,,,,,,,,,,,,,,
291293152,,,,,,,,,2.8,,,,,,,,,,,5.3,,,1.4,,
75277726,,15.3,,,,,,,,,,,,,,,,,,,,,,,
118664413,,,,,0.2,,,,0.5,,,,,,,,,,,,,,,,
186139058,,,,,8.9,,,,,,,,,,,,,,,,,,,,
178290786,,,,,8.1,,,,,,,,,,,,,,,,,,,,
184899103,,,,,,,,,395.0,,,,,,,,,,,,,,,,
163043651,,,,,0.3,,,,,,,,,,,,,,,,,,,,
248532700,,,,,,,0.3,,,,,,,,,,,,,,,,,,
166747492,,,,,2.6,,,,,,,,,,,,,,,,,,,,
28696163,,,,,,,,,,,,,,,,,289.0,,,,,,,,
146999982,,,,4.6,,,22.0,,,,,,,,,,,,,,,,,,
78341587,21.0,1.4,,0.8,,,0.4,62.0,8.1,,36.0,,3.6,79.0,,,,,,,,,,0.7,
108183518,,,,,251.0,,,,,,,,,,,,,,,,,,,,
87832209,,,16.6,12.4,0.9,,,,285.0,,,,,,,,,1.2,,,,,,7.4,
115806772,,,,,0.5,,,,,,,,,,,,,,,,,,,,
18869916,,,,,,,,,,,,,,,,,,,,,2.2,,,,
65421540,,,,,,,,,,,,,,,,,335.0,,0.2,,,,,,
5232588,,,,,,,,,,,,,,,,,,,,,6.5,,,,
37092665,,,,,,,,,,,,9.7,,,,,,,,,,,,,
67628444,,,,0.3,,,,16.5,,,,0.8,1.1,,,,,,0.5,,,,,,
195800610,,,,,,,,,,,,,,,,,3.8,,,,,,,,
206210282,,,,,795.0,0.3,,,34.0,,,,,,,,,,,,,,,,
17299575,,,,,,,,,,,,16.1,,,,,,,,,,,,,
287668512,,,,92.0,,,,,,,,,,,,,,,,,,,,,
193442134,,,,,18.7,,,,,,,,,,,,,,,,,,,,
15680561,,,,1.5,,,,,,,,11.2,,,,,,,,,,,,,
57798235,,,9.2,7.9,1840.0,,,,,,,,,,215.0,25.0,,,0.6,,45.0,,,,
286468828,,,,,2.0,,,,,,,,,,,,,,,,,,,,
288449536,,,,,3.1,,,,,,,,,,,,,,,,,,,,
138483324,,,,,24.0,,,,,,,,,,,,,,,,,,,,
139769742,,,,,0.2,,,,,,,,,,,,,,,,,,,,
215833301,,,,244.0,,4.6,,,,,,,,,,,,,,,,,,,
260132853,,,,,3.5,,,,,,,,,,,,,,,,,,,,
285282740,,,,,,,,,15.2,,,,,,,,,,,,,,,,
147859903,,,,3.6,1.3,,,45.0,,,9.7,,3.7,,,,,,,,,,,,
95761491,,,,,,,,,,,,,,,,,,,,,8.8,,,,
154527422,,,,,1.7,,,,,,,,,,,,,,,,,,,,
204829406,,,,1.3,,,,,,,,,,,,,,,,,,,,,
190961031,,,,,0.6,,,,,,,,,,,,,,,,,,,,
170384573,,,,,1.6,,,,,,,,,,,,,,,,,,,,
90541290,,,26.0,106.0,,,66.0,,,,,,,,,,204.0,,,,,,,,
82174211,,,,1.9,0.4,,,,267.0,,,,,50.0,,,1023.0,1.9,,,,,,156.0,
162179898,,,,,0.7,,,,,,,,,,,,,,,,,,,,
192436140,,,,,1577.0,,,,,,,,,,,,,,,,,,,,
238466173,,,,,9.2,,,,,,,,,,,,,,,,,,,,
298222970,1.7,,,,,,,42.0,,,,,,,,,,,,,,,,,
303300985,,,,,56.0,,,,,,,,,,,,,,,,,,,,
207406826,,,,,4.4,,,,,,,,,,,,,,,,,,,,
85547059,,,,2.3,,,,,,,,,,,,,,,,,,,,,
260686668,,,,,0.8,,,,,,,,,,,,,,,,,,,,
96014467,242.0,,,,2.6,,,,,,,,,,,,,,,6.0,,,,,
215160630,45.0,,,3.4,,0.2,,,7.0,,,,,,,,,66.0,,,,284.0,,,
218952383,,,,,2.1,,,,,,,,,,,,,,,,,,,,
229179750,,,,,,,,,,,,,,,,,,9.8,,,,,,,
68049243,,59.0,,,,,,,4.0,,,,8.2,,,,,,8.5,,,,,0.1,
115275499,,,,,8.0,,,,,,,,,,,,,,,,,,,,
181297952,,,,13.9,,,,,,,,,,,,,,,,,,,,,
216189719,,,,,0.4,,,,,,,,,,,,,,,,,,,,
159777976,,,9.3,,,,,,,,,,,,,,,,,,,,,,
4325465,,,,,,,,,,,,,,,,,,,,,0.6,,,,
48028873,,25.0,11.3,,0.5,,31.0,,6.7,7.4,,3.4,1.3,13.6,0.2,4.1,,,,,,202.0,,0.2,
57433226,,,8.6,9.0,,,1371.0,,2508.0,114.0,,,,,,,3013.0,,,,,72.0,,,
222319850,,,,,1.4,,,,,,,,,,,,,,,,,,,,
217368291,,,,,431.0,,,,,,,,,,,,,,,,,,,,
193494703,,,,,13.4,,,,,,,,,,,,,,,,,,,,
202598205,,,,499.0,,,,,2.4,,,,,,,,,1.7,,,,,0.8,,
161248480,,,,,,,,,59.0,,,,,,,,,,,,,62.0,,,
215508170,,,,,250.0,,,,,,,,,,,,,,,,,,,,
131940023,83.0,97.0,,,3.3,,0.5,,3.3,7.4,,,,15.9,,,,4.0,,,,,16.0,,
172437595,,,,,0.8,,,,,,,,,,,,,,,,,,,,
130021142,,,,,,,,,6.8,,,,,,,,,,,,,,,,
175270022,,,,,1.5,,,,,,,,,,,,,,,,,,,,
126074325,,,,,2025.0,,,,,,,,,,,,,,,,,,,,
239235805,,,,,2.2,,,,,,,,,,,,,,,,,,,,
93413084,,,13.3,29.0,317.0,,70.0,,1342.0,,10.4,,,,,,58.0,13.7,,,,2.2,,,
189451813,,,,,452.0,,,,,,,,,,,,,,,,,,,,
64366280,,,,,,,,,,,,,,,,,,,,0.9,,,,,
136495026,46.0,,,,16.1,,,1.0,11.9,,,,,,,,,,,,,,,,
236596014,,,,,5.0,,,,,,,,,,,,,2.0,,,,,,,
200750585,,,,,1437.0,,,,,,,,,,,,,,,,,,,,
41089194,,,,4.3,,,,,,,,,,,,,,,,,,,,,
24366790,569.0,,5.5,215.0,,78.0,0.4,92.0,,,,,,,,,3.0,48.0,,,,,,,
242094123,,,,,7.4,,,,,,,,,,,,,,,,,,,,
89732768,69.0,,,,,,,,,39.0,,,,,,,,,,,,,,,
152302676,,,,,0.3,,,,,,,,,,,,,,,,,,,,
124556386,,,,0.7,0.2,,,,,10.5,,,,,,,,,,,,,,,
87907200,53.0,,,0.2,1.0,,,,,,,,,3.7,,,,,,,,,,,28.0
206807160,,,,,10.0,,,,,,,,,,,,,,,,,,,,
110489310,63.0,,,55.0,,,,,,,,,,54.0,,,,,,,,,,,
194097479,,,,,,,,,,,,,,,,,,5.5,,,,,,,
241348923,,,,,0.6,,,,,,,,,,,,,,,,,,,,
216025815,,,,2.4,,,0.2,,,,,,,45.0,,,,,,,,,,,
158159336,,,,0.2,3.7,,,,,,,,,,,,,,,,,,1.5,,2.3
228706143,,,,,9.0,,,,,,,,,,,,,,,,,,,,
296917506,,,,,46.0,,,,,,,,,,,,,,,,,,,,
174415183,,,7.0,14.7,,,,,3.9,,,,,,,,,,,,,,,,
86332470,,,,85.0,,,,,,,,,,,,,,,,,,,,,
221695617,,,,,297.0,,,,,,,,,,,,,,,,,,,,
289524714,,,,3.9,,,,,,,,,,,,,,,,,,,,,
86978692,,,,,34.0,,,,,,,,,,,,,,,,,,,,
181373107,,,,,5.0,,,,,,,,,,,,,,,,,,,,
193156880,,,8.4,2.4,1069.0,,43.0,,635.0,,,,,,,,24.0,14.2,,,,60.0,,3.0,
15951451,,,,,,,,,,,,,,,,,,,,,1.9,,,,
64971477,,,,,,,,,,,,,1.5,,,,,,,,,,,,
222035871,,,,,253.0,,,,,,,,,,,,,,,,,,,,
107377573,34.0,,1.5,87.0,,,26.0,,775.0,,16.3,,,384.0,19.0,,,1.8,,,,8.0,,,
171452409,,,,0.2,,,,,,,,,,,,,,,,,,,,,
251164636,,,,,,,,32.0,556.0,,,,,,,,,,,,,,,0.2,
